Дата	Номер	Контрагент	Сумма	ПП создано	Статус оплаты	Оплата	Поступление	Дата входящего документа	Номер входящего документа	Комментарий	Номенклатура	Количество	Номенклатура.Единица	Цена	Сумма	% НДС	НДС	Всего	Доп информация
19.07.2023 17:42:50	0000-000560	ООО "ВОДНАЯ ТЕХНИКА"	91 176,49	Нет		Не оплачен	Не получен	19.07.2023	18585	221,222,232	DVI WT DN65 PN16 Клиновая задвижка с обрезиненным клином	4,000	шт	5 081,47	20 325,89	20%	4 065,18	24 391,07	
19.07.2023 17:42:51	0000-000561	ООО "ДОМИНАНТ"	31 200,00	Нет		Не оплачен	Не получен	19.07.2023	ЦБ-3588	218,219	Шкаф распределительный MFQ 100.60.30	2,000	шт	13 000,00	26 000,00	20%	5 200,00	31 200	
19.07.2023 17:42:51	0000-000562	ООО ПК "ГЕОПРОМ"	25 200,00	Нет		Не оплачен	Не получен	19.07.2023	8416	221,222,232	Лестница водопроводная 1_=2 (22мм) СТ-3	3,000	шт	2 333,33	7 000,00	20%	1 400,00	8 400	
19.07.2023 17:42:51	0000-000562	ООО ПК "ГЕОПРОМ"	25 200,00	Нет		Не оплачен	Не получен	19.07.2023	8416	221,222,232	Лестница водопроводная 1=4 (22мм) СТ-3	3,000	шт	4 666,67	14 000,00	20%	2 800,00	16 800	
19.07.2023 17:42:52	0000-000566	ЭКС ООО	3 254,00	Нет		Не оплачен	Не получен	19.07.2023	Р23-22068	227,228,229,230,231,232,221,222,217,218	Провод ПуГВ 1х2.5 450/750В Ж/З (бухта) (м)	100,000	м	27,12	2 711,67	20%	542,33	3 254	
19.07.2023 17:42:53	0000-000568	ООО "СОЮЗ-ПРИБОР"	41 904,00	Нет		Не оплачен	Не получен	19.07.2023	10182	216,217,218,219	(арт. 101392) Программируемое реле ПР205-24.1211.02.2.0	1,000	шт	18 915,00	18 915,00	20%	3 783,00	22 698	
19.07.2023 17:42:53	0000-000568	ООО "СОЮЗ-ПРИБОР"	41 904,00	Нет		Не оплачен	Не получен	19.07.2023	10182	216,217,218,219	(арт. 108196) Программируемое реле ПР100-24.1208.03.1	2,000	шт	8 002,50	16 005,00	20%	3 201,00	19 206	
19.07.2023 17:42:54	0000-000580	ООО "ГСР"	20 340,00	Нет		Не оплачен	Не получен	19.07.2023	71912	233	Труба КОРСИС DN/OD 250 SN 8 PR-2 (6м) с муфтой и упл. кольцами	12,000	м	1 412,50	16 950,00	20%	3 390,00	20 340	
20.07.2023 15:11:42	0000-000563	ООО "ВСЕИНСТРУМЕНТЫ.РУ"	1 664,00	Нет		Не оплачен	Не получен	20.07.2023	2307-100118-98600	214	МЕГЕОН Терморегулятор 26900 К0000035320	2,000	шт	693,34	1 386,67	20%	277,33	1 664	
20.07.2023 15:11:43	0000-000564	ООО "СИГНУР - ПРИБОРЫ"	84 546,00	Нет		Не оплачен	Не получен	20.07.2023	1033	231	Расходомер ЭХО-Р-03-1 с блоком RS-485	1,000	шт	70 455,00	70 455,00	20%	14 091,00	84 546	
20.07.2023 15:11:43	0000-000565	Кузнецова Ольга Сергеевна	3 500,00	Нет		Не оплачен	Не получен	20.07.2023	4387043	214	ТРАНСПОРТНЫЕ УСЛУГИ	1,000		3 500,00	3 500,00	Без НДС		3 500	
20.07.2023 16:09:03	0000-000567	ООО "АКВАВИВА"	12 786,00	Нет		Не оплачен	Не получен	20.07.2023	15027	#Документ загружен из сервиса Entera.pro	Двойной адаптер муфтовое/втулочное окончание HP 650x63x2" AQUAVIVA, Россия	8,000	шт	43,46	347,67	20%	69,53	417,2	Удален
20.07.2023 16:09:03	0000-000567	ООО "АКВАВИВА"	12 786,00	Нет		Не оплачен	Не получен	20.07.2023	15027	#Документ загружен из сервиса Entera.pro	Муфта клеевая d50 PN16 AQUAVIVA, Россия	10,000	шт	32,16	321,58	20%	64,32	385,9	Удален
20.07.2023 16:09:03	0000-000567	ООО "АКВАВИВА"	12 786,00	Нет		Не оплачен	Не получен	20.07.2023	15027	#Документ загружен из сервиса Entera.pro	Редукционное кольцо с резьбой d50*1-1/2" мм EFFAST, Италия, Арт.№ RGRRCG050F	10,000	шт	320,99	3 209,92	20%	641,98	3 851,9	Удален
20.07.2023 16:09:03	0000-000567	ООО "АКВАВИВА"	12 786,00	Нет		Не оплачен	Не получен	20.07.2023	15027	#Документ загружен из сервиса Entera.pro	Угол клеевой 90° d50 PN 16 AQUAVIVA, Россия	100,000	шт	53,11	5 310,82	20%	1 062,18	6 373	Удален
20.07.2023 16:09:03	0000-000567	ООО "АКВАВИВА"	12 786,00	Нет		Не оплачен	Не получен	20.07.2023	15027	#Документ загружен из сервиса Entera.pro	Угол клеевой 90° d63 PN 16 AQUAVIVA, Россия	20,000	шт	73,25	1 465,00	20%	293,00	1 758	Удален
20.07.2023 16:50:17	0000-000569	ООО "АКВАВИВА"	52 605,50	Нет		Не оплачен	Не получен	20.07.2023	15027	227,228,229,230,231,232,221,222,	Двойной адаптер муфтовое/втулочное окончание HP 650x63x2" AQUAVIVA, Россия	8,000	шт	43,46	347,67	20%	69,53	417,2	
20.07.2023 16:50:17	0000-000569	ООО "АКВАВИВА"	52 605,50	Нет		Не оплачен	Не получен	20.07.2023	15027	227,228,229,230,231,232,221,222,	Муфта клеевая d50 PN16 AQUAVIVA, Россия	10,000	шт	32,16	321,58	20%	64,32	385,9	
20.07.2023 16:50:17	0000-000569	ООО "АКВАВИВА"	52 605,50	Нет		Не оплачен	Не получен	20.07.2023	15027	227,228,229,230,231,232,221,222,	Редукционное кольцо с резьбой d50*1-1/2" мм EFFAST, Италия, Арт.№ RGRRCG050F	10,000	шт	320,99	3 209,92	20%	641,98	3 851,9	
20.07.2023 16:50:17	0000-000569	ООО "АКВАВИВА"	52 605,50	Нет		Не оплачен	Не получен	20.07.2023	15027	227,228,229,230,231,232,221,222,	Труба AQUAVIVA ПВХ d50x3.7 PN16 L=3 с раструбом под клеевое соединение	70,000	шт	474,04	33 182,91	20%	6 636,59	39 819,5	
20.07.2023 16:50:17	0000-000569	ООО "АКВАВИВА"	52 605,50	Нет		Не оплачен	Не получен	20.07.2023	15027	227,228,229,230,231,232,221,222,	Угол клеевой 90° d50 PN 16 AQUAVIVA, Россия	100,000	шт	53,11	5 310,83	20%	1 062,17	6 373	
20.07.2023 16:50:17	0000-000569	ООО "АКВАВИВА"	52 605,50	Нет		Не оплачен	Не получен	20.07.2023	15027	227,228,229,230,231,232,221,222,	Угол клеевой 90° d63 PN 16 AQUAVIVA, Россия	20,000	шт	73,25	1 465,00	20%	293,00	1 758	
20.07.2023 16:50:18	0000-000570	ООО "ЦИФРОВОЙ АНГЕЛ"	7 850,00	Нет		Не оплачен	Не получен	20.07.2023	3118	232	4G-poyrep TERMIT CellRouter CR43-4.01-OEM	1,000	шт	7 400,00	7 400,00	Без НДС		7 400	
20.07.2023 16:50:18	0000-000570	ООО "ЦИФРОВОЙ АНГЕЛ"	7 850,00	Нет		Не оплачен	Не получен	20.07.2023	3118	232	Доставка ВохВеггу	1,000	шт	450,00	450,00	Без НДС		450	
21.07.2023 12:23:11	0000-000571	Кузнецова Ольга Сергеевна	3 500,00	Нет		Не оплачен	Не получен	21.07.2023	4406171	214	ТРАНСПОРТНЫЕ УСЛУГИ	1,000		3 500,00	3 500,00	Без НДС		3 500	
25.07.2023 15:09:44	0000-000572	ООО "ВЕСТПЕРЕЕЗД"	51 600,00	Нет		Не оплачен	Не получен	25.07.2023	221	216,217,218,219	Аренда контейнера 20 фут. за месяц	1,000		11 250,00	11 250,00	20%	2 250,00	13 500	
25.07.2023 15:09:44	0000-000572	ООО "ВЕСТПЕРЕЕЗД"	51 600,00	Нет		Не оплачен	Не получен	25.07.2023	221	216,217,218,219	Вывоз контейнера	1,000		11 583,33	11 583,33	20%	2 316,67	13 900	
25.07.2023 15:09:44	0000-000572	ООО "ВЕСТПЕРЕЕЗД"	51 600,00	Нет		Не оплачен	Не получен	25.07.2023	221	216,217,218,219	Доставка и вывоз за МКАД	1,000		6 750,00	6 750,00	20%	1 350,00	8 100	
25.07.2023 15:09:44	0000-000572	ООО "ВЕСТПЕРЕЕЗД"	51 600,00	Нет		Не оплачен	Не получен	25.07.2023	221	216,217,218,219	Доставка контейнера	1,000		11 583,34	11 583,34	20%	2 316,66	13 900	
25.07.2023 15:09:44	0000-000572	ООО "ВЕСТПЕРЕЕЗД"	51 600,00	Нет		Не оплачен	Не получен	25.07.2023	221	216,217,218,219	Крановые операции	1,000		1 833,33	1 833,33	20%	366,67	2 200	
25.07.2023 15:09:45	0000-000573	Пластик-Север ООО	25 017,16	Нет		Не оплачен	Не получен	25.07.2023	12111	227,228,229,232	Кольцо переходное ПВХ 75x63 под клей, PIMTAS, Турция 509 00 075063 2	9,000	шт	47,78	430,05	20%	86,01	516,06	
25.07.2023 15:09:45	0000-000573	Пластик-Север ООО	25 017,16	Нет		Не оплачен	Не получен	25.07.2023	12111	227,228,229,232	Труба ПВХ 75 х 5,6мм (1,6 МПа) SDR 13,6 напор.с растр.под клей, L=3 м	14,000	шт	1 206,33	16 888,67	20%	3 377,73	20 266,4	
25.07.2023 15:09:45	0000-000573	Пластик-Север ООО	25 017,16	Нет		Не оплачен	Не получен	25.07.2023	12111	227,228,229,232	Угольник ПВХ 75x90° под клей, PIMTAS, Турция 500 00 075 2	17,000	шт	207,58	3 528,92	20%	705,78	4 234,7	
25.07.2023 15:09:45	0000-000574	ООО "ВЕСТПЕРЕЕЗД"	43 500,00	Нет		Не оплачен	Не получен	25.07.2023	220	227,228,229,232	Аренда контейнера 20 фут. за месяц	1,000		11 250,00	11 250,00	20%	2 250,00	13 500	
25.07.2023 15:09:45	0000-000574	ООО "ВЕСТПЕРЕЕЗД"	43 500,00	Нет		Не оплачен	Не получен	25.07.2023	220	227,228,229,232	Вывоз контейнера	1,000		11 583,33	11 583,33	20%	2 316,67	13 900	
25.07.2023 15:09:45	0000-000574	ООО "ВЕСТПЕРЕЕЗД"	43 500,00	Нет		Не оплачен	Не получен	25.07.2023	220	227,228,229,232	Доставка контейнера	1,000		11 583,33	11 583,33	20%	2 316,67	13 900	
25.07.2023 15:09:45	0000-000574	ООО "ВЕСТПЕРЕЕЗД"	43 500,00	Нет		Не оплачен	Не получен	25.07.2023	220	227,228,229,232	Крановые операции	1,000		1 833,34	1 833,34	20%	366,66	2 200	
25.07.2023 15:09:45	0000-000576	ООО "ТК АЛЬФА АРС"	26 844,50	Нет		Не оплачен	Не получен	25.07.2023	А2004618	227,228,229,232,216,217,218,219	Болт DIN 933 12х 35 цинк кор. 5 кг	10,000	кг	132,97	1 329,67	20%	265,93	1 595,6	
25.07.2023 15:09:45	0000-000576	ООО "ТК АЛЬФА АРС"	26 844,50	Нет		Не оплачен	Не получен	25.07.2023	А2004618	227,228,229,232,216,217,218,219	Болт DIN 933 16х 90 цинк кор. 5 кг Крепыши	10,000	кг	113,68	1 136,83	20%	227,37	1 364,2	
25.07.2023 15:09:45	0000-000576	ООО "ТК АЛЬФА АРС"	26 844,50	Нет		Не оплачен	Не получен	25.07.2023	А2004618	227,228,229,232,216,217,218,219	Гайка DIN 934 М 16 цинк кор. 5 кг	10,000	кг	162,60	1 626,00	20%	325,20	1 951,2	
25.07.2023 15:09:45	0000-000576	ООО "ТК АЛЬФА АРС"	26 844,50	Нет		Не оплачен	Не получен	25.07.2023	А2004618	227,228,229,232,216,217,218,219	Карабин пожарный 12мм DIN 5299 (10 шт)	10,000	шт	71,93	719,25	20%	143,85	863,1	
25.07.2023 15:09:45	0000-000576	ООО "ТК АЛЬФА АРС"	26 844,50	Нет		Не оплачен	Не получен	25.07.2023	А2004618	227,228,229,232,216,217,218,219	Кисть малярная радиаторная "standard" 38 мм натур свет щет, дерев рук	36,000	шт	38,68	1 392,30	20%	278,46	1 670,76	
25.07.2023 15:09:45	0000-000576	ООО "ТК АЛЬФА АРС"	26 844,50	Нет		Не оплачен	Не получен	25.07.2023	А2004618	227,228,229,232,216,217,218,219	Кисть малярная радиаторная "standard" 50 мм натур свет щет, дерев рук	36,000	шт	50,66	1 823,70	20%	364,74	2 188,44	
25.07.2023 15:09:45	0000-000576	ООО "ТК АЛЬФА АРС"	26 844,50	Нет		Не оплачен	Не получен	25.07.2023	А2004618	227,228,229,232,216,217,218,219	Круг зачистной по металлу 125x6,0x22,23 KETZU Standart (металл) (5 шт)	10,000	шт	59,92	599,17	20%	119,83	719	
25.07.2023 15:09:45	0000-000576	ООО "ТК АЛЬФА АРС"	26 844,50	Нет		Не оплачен	Не получен	25.07.2023	А2004618	227,228,229,232,216,217,218,219	Сверло по металлу с титановым покрытием KETZU 10,0 мм	10,000	шт	259,47	2 594,67	20%	518,93	3 113,6	
25.07.2023 15:09:45	0000-000576	ООО "ТК АЛЬФА АРС"	26 844,50	Нет		Не оплачен	Не получен	25.07.2023	А2004618	227,228,229,232,216,217,218,219	Сверло-бур по бетону SDS+ KETZU 10x160	10,000	шт	72,76	727,58	20%	145,52	873,1	
25.07.2023 15:09:45	0000-000576	ООО "ТК АЛЬФА АРС"	26 844,50	Нет		Не оплачен	Не получен	25.07.2023	А2004618	227,228,229,232,216,217,218,219	Сверло-бур по бетону SDS+ KETZU 8x110	10,000	шт	45,13	451,25	20%	90,25	541,5	
25.07.2023 15:09:45	0000-000576	ООО "ТК АЛЬФА АРС"	26 844,50	Нет		Не оплачен	Не получен	25.07.2023	А2004618	227,228,229,232,216,217,218,219	Цепь сварная длиннозвенная DIN 763 (DIN 5685С) 8 мм цинк (15 м) Alfa Fix	75,000	м	132,93	9 970,00	20%	1 994,00	11 964	
25.07.2023 15:09:46	0000-000577	ООО "АКВАВИВА"	66 816,00	Нет		Не оплачен	Не получен	25.07.2023	15318	227,228,229,232	Бурт под фланец с зубчатой поверхностью 8110 PN16 AQUAVIVA, Россия	22,000	шт	154,72	3 403,77	20%	680,75	4 084,52	
25.07.2023 15:09:46	0000-000577	ООО "АКВАВИВА"	66 816,00	Нет		Не оплачен	Не получен	25.07.2023	15318	227,228,229,232	Бурт под фланец с зубчатой поверхностью d75 PN16 AQUAVIVA, Россия	8,000	шт	74,81	598,47	20%	119,69	718,16	
25.07.2023 15:09:46	0000-000577	ООО "АКВАВИВА"	66 816,00	Нет		Не оплачен	Не получен	25.07.2023	15318	227,228,229,232	Редукционное кольцо 875x63 мм PN 16 AQUAVIVA, Россия	1,000	шт	34,69	34,69	20%	6,94	41,63	
25.07.2023 15:09:46	0000-000577	ООО "АКВАВИВА"	66 816,00	Нет		Не оплачен	Не получен	25.07.2023	15318	227,228,229,232	Свободный фланец 8110 PN16 AQUAVIVA, Россия	22,000	шт	190,55	4 192,10	20%	838,42	5 030,52	
25.07.2023 15:09:46	0000-000577	ООО "АКВАВИВА"	66 816,00	Нет		Не оплачен	Не получен	25.07.2023	15318	227,228,229,232	Свободный фланец 875 PN16 AQUAVIVA, Россия	18,000	шт	160,72	2 892,90	20%	578,58	3 471,48	
25.07.2023 15:09:46	0000-000577	ООО "АКВАВИВА"	66 816,00	Нет		Не оплачен	Не получен	25.07.2023	15318	227,228,229,232	Тройник клеевой 90° 875 PN 16 AQUAVIVA, Россия	6,000	шт	152,76	916,55	20%	183,31	1 099,86	
25.07.2023 15:09:46	0000-000577	ООО "АКВАВИВА"	66 816,00	Нет		Не оплачен	Не получен	25.07.2023	15318	227,228,229,232	Труба AQUAVIVA ПВХ d110x6.6 PN16 L=3 с раструбом под клеевое соединение	14,000	шт	1 867,25	26 141,50	20%	5 228,30	31 369,8	
25.07.2023 15:09:46	0000-000577	ООО "АКВАВИВА"	66 816,00	Нет		Не оплачен	Не получен	25.07.2023	15318	227,228,229,232	Угол клеевой 45° 8110 PN16 AQUAVIVA, Россия	14,000	шт	325,33	4 554,55	20%	910,91	5 465,46	
25.07.2023 15:09:46	0000-000577	ООО "АКВАВИВА"	66 816,00	Нет		Не оплачен	Не получен	25.07.2023	15318	227,228,229,232	Угол клеевой 90° 8110 PN16 AQUAVIVA, Россия	35,000	шт	366,34	12 821,96	20%	2 564,39	15 386,35	
25.07.2023 15:09:46	0000-000577	ООО "АКВАВИВА"	66 816,00	Нет		Не оплачен	Не получен	25.07.2023	15318	227,228,229,232	Угол клеевой 90° 875 PN 16 AQUAVIVA, Россия	1,000	шт	123,52	123,52	20%	24,70	148,22	
25.07.2023 15:20:15	0000-000578	Металл-ДК ООО	37 446,00	Нет		Не оплачен	Не получен	25.07.2023	МД000020445	227,228,229,232,222,221	Труба оцинк. ф 20x2,8 ВГП	57,000	м	160,83	9 167,50	20%	1 833,50	11 001	
